# restamp-normalizedname-drift.mjs — mode=APPLY
# project=crcmusiccharts
# started=2026-05-25T23:07:20.184Z

Phase 1: enumerated 625 library_index rows
Phase 1: built stem index — 413 unique stems, 0 orphaned rows excluded, 0 nameless rows excluded
RESTAMP   1Tlx0xppOSXNZpO1idUqg2bNQfhyUgrfa name="Om-Ney Dm - Full Score.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"omneydmfullscorepdf","now":"omneydmfullscore"}]
RESTAMP   1U9Ku90io-9lvaPNt6_vDv1rxjTLZaEGc name="Sim Shalom (Jim).pdf" ext=.pdf siblings=9 diff=[{"field":"normalizedName","was":"simshalomjimpdf","now":"simshalomjim"}]
RESTAMP   1UC0SmGpSLTNyH998kCfMaJzcZPkSOATA name="Om-Ney Dm - Full Score.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"omneydmfullscorepdf","now":"omneydmfullscore"}]
RESTAMP   1URzdt7mdDjXZjO6J0ibl_E4SukMxfD4t name="Mi chamocha (6-8).pdf" ext=.pdf siblings=5 diff=[{"field":"normalizedName","was":"michamocha68pdf","now":"michamocha68"}]
RESTAMP   1Uf0bVHJJ_PHn6gZ0OtGRf2RFytrx01qU name="Ana B_Koach.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"anabkoachpdf","now":"anabkoach"}]
RESTAMP   1V2T04NsfROLjyEDOvAc0F3Bz_Tc20Kzi name="Modeh Ani Ma Tovu P'sukei - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"modehanimatovupsukeifullscorepdf","now":"modehanimatovupsukeifullscore"}]
RESTAMP   1VFVL-HAEa1XHVcqTPiIV-_DSlOdg4M2V name="Yihyu Leratzon - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"yihyuleratzonfullscorepdf","now":"yihyuleratzonfullscore"}]
RESTAMP   1VSB3wRDJN_1nvab8nyNG3W65QXup2YQV name="Ma tovu_Hinei ma tov - trad.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"matovuhineimatovtradpdf","now":"matovuhineimatovtrad"}]
RESTAMP   1VXSQUMCADACnGEitvANMLuBF3BsJa_b9 name="Veshamru .mp3" ext=.mp3 siblings=3 diff=[{"field":"normalizedName","was":"veshamrump3","now":"veshamru"}]
RESTAMP   1VbcRGqSXF28Kf4DWdddpeQ9ANcV8W5CL name="Lecha Dodi Lincoln_s Nigun.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"lechadodilincolnsnigunpdf","now":"lechadodilincolnsnigun"}]
RESTAMP   1VcD-E7ZKj48zN-20JaJT2MOLB-5WSkpR name="Veshamru.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"veshamrupdf","now":"veshamru"}]
RESTAMP   1VetfwZmNivMhVPjWFiShdhCRBoncTQOh name="Sim_shalom.pdf" ext=.pdf siblings=9 diff=[{"field":"normalizedName","was":"simshalompdf","now":"simshalom"}]
RESTAMP   1VmpBREQWoux2gOCAeMzNPlZ1VWLCWQdf name="Hashkiveinu - Full Score.pdf" ext=.pdf siblings=4 diff=[{"field":"normalizedName","was":"hashkiveinufullscorepdf","now":"hashkiveinufullscore"}]
RESTAMP   1VuMq83_0W8ya9SCeBaQ0vCvuFeHgGHeC name="Mizmor Shiru L'adonai .mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"mizmorshiruladonaimp3","now":"mizmorshiruladonai"}]
RESTAMP   1W3mVu5MmsLklXhhh6WpQe5KrCr71Z6iJ name="Shalom alechem (Goldfarb).pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"shalomalechemgoldfarbpdf","now":"shalomalechemgoldfarb"}]
RESTAMP   1WJag4LEVyYDL2YxvWxiDBM5zgTzOgfAm name="KEDUSHAH - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"kedushahfullscorepdf","now":"kedushahfullscore"}]
RESTAMP   1WNBHOQhMyr8Aokyp1ECGCibyUZr0UnFT name="Tu Bishvat.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"tubishvatpdf","now":"tubishvat"}]
RESTAMP   1WdIXm5jTtgtcBcQC_MggjybIGfP2b604 name="May the Door - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"maythedoorfullscorepdf","now":"maythedoorfullscore"}]
RESTAMP   1WusU1xlwOKQvKu2kemrowh6oZ16S9UeR name="V'Shamru.pdf" ext=.pdf siblings=6 diff=[{"field":"normalizedName","was":"vshamrupdf","now":"vshamru"}]
RESTAMP   1X1rYxPSOC_CME5P72Sjf-HVYczAVt7TK name="Dodi nehmad.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"dodinehmadpdf","now":"dodinehmad"}]
RESTAMP   1X6St0GAreLGpJIcPMdA4HJlohuFhPp5W name="3 Songs Office Hours.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"3songsofficehoursmp3","now":"3songsofficehours"}]
RESTAMP   1X9O_4wIudGORlU9rZ-i2Ub7zN4tBhLt- name="Avodah Retzei.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"avodahretzeipdf","now":"avodahretzei"}]
RESTAMP   1Y6ELHFu--GfuIz3FgiHitfWyjG4OZvQ0 name="The Great Aleinu Full Choir.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"thegreataleinufullchoirmp3","now":"thegreataleinufullchoir"}]
RESTAMP   1YkIEE4lx2Vp3U2nQA2M8nIKCBgFoylhf name="Lecha dodi (Lincoln_s niggun).pdf" ext=.pdf siblings=4 diff=[{"field":"normalizedName","was":"lechadodilincolnsniggunpdf","now":"lechadodilincolnsniggun"}]
RESTAMP   1YuN6XyS2oLDWE-6F7JztRAtBz7K_lTBL name="Ana B'koach.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"anabkoachpdf","now":"anabkoach"}]
RESTAMP   1YuXOp7krlxedG4OGIXmIDWv55LZNRIlL name="Niggun 3 part choral score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"niggun3partchoralscorepdf","now":"niggun3partchoralscore"}]
RESTAMP   1Z37pBaRXW45LQ551WSfMFzDHQ8jFYt0x name="The Great Aleinu (Bass).mp3" ext=.mp3 siblings=4 diff=[{"field":"normalizedName","was":"thegreataleinubassmp3","now":"thegreataleinubass"}]
RESTAMP   1ZPh6Ge2WUl21w2sL7gq0rf1q3396QL07 name="B'sefer Chayim - Full Score.pdf" ext=.pdf siblings=4 diff=[{"field":"normalizedName","was":"bseferchayimfullscorepdf","now":"bseferchayimfullscore"}]
RESTAMP   1Zj5951AvRUwUdE8FeBuqMj1u615u3q84 name="Hashkivenu (Randy).pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"hashkivenurandypdf","now":"hashkivenurandy"}]
RESTAMP   1ZuXxV8dAhfFRXaXaSk1zAbbp9yce8MwH name="CRC On Hold Klezmer.wav" ext=.wav siblings=1 diff=[{"field":"normalizedName","was":"crconholdklezmerwav","now":"crconholdklezmer"}]
RESTAMP   1ZvnGWrEAwXkF5RNAPJE1bjRx0vP5JSFH name="Los bilbilikos.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"losbilbilikospdf","now":"losbilbilikos"}]
RESTAMP   1ZvsnHlvqAirjvpbWJ1FWAM2IgEuLbPOO name="Shalom Rav - Full Score.pdf" ext=.pdf siblings=6 diff=[{"field":"normalizedName","was":"shalomravfullscorepdf","now":"shalomravfullscore"}]
RESTAMP   1_AGMn2Ls4Eo15tDwC4vtrGeHvu4aoe8f name="Niggun_Alto.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"niggunaltomp3","now":"niggunalto"}]
RESTAMP   1_E1AIJH9j0I-jkESHlhKFN8ZGazdusFd name="El Dyo alto.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"eldyoaltopdf","now":"eldyoalto"}]
RESTAMP   1_Gd8degQp-_CwXhYQM_jtxqRCtjdKvTi name="Avinu Malkeinu Janowski D minor Full Choir.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"avinumalkeinujanowskidminorfullchoirmp3","now":"avinumalkeinujanowskidminorfullchoir"}]
RESTAMP   1_O1lxgddm1zhWk2iL7xINC9evUx4zbzn name="Ve'imru amen - Full Score.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"veimruamenfullscorepdf","now":"veimruamenfullscore"}]
RESTAMP   1av4wG0mTcKSjYTwKWbDoynvNrFdwSCrW name="Eitz Chayim and HashiVeinu - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"eitzchayimandhashiveinufullscorepdf","now":"eitzchayimandhashiveinufullscore"}]
RESTAMP   1b9n_WsSuXkjbAgYcnK1M9XVTHNOalKAq name="Barchu (Friedman).pdf" ext=.pdf siblings=8 diff=[{"field":"normalizedName","was":"barchufriedmanpdf","now":"barchufriedman"}]
RESTAMP   1bOTH11M28N7_c7avQGTYwzhhQlM2vKEK name="Aleinu Shur.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"aleinushurpdf","now":"aleinushur"}]
RESTAMP   1bntK0UHLQmq_z1dNsek7Rwue_HNr4jNQ name="Hashkivenu.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"hashkivenupdf","now":"hashkivenu"}]
RESTAMP   1cFzp0F-TbCdUFtjJwJ6yPCxQi9IIkpR7 name="Mah Tovu - Full Score.pdf" ext=.pdf siblings=4 diff=[{"field":"normalizedName","was":"mahtovufullscorepdf","now":"mahtovufullscore"}]
RESTAMP   1cGBg4BgdM5ZJ2HFQOMZv4mxzoJrAHNez name="Lecha dodi (Italian).pdf" ext=.pdf siblings=4 diff=[{"field":"normalizedName","was":"lechadodiitalianpdf","now":"lechadodiitalian"}]
RESTAMP   1cISCkDz9PYogPzoAH8nK0uOc92ItKORV name="Barchu Am I Awake leadsheet.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"barchuamiawakeleadsheetpdf","now":"barchuamiawakeleadsheet"}]
RESTAMP   1cXHGyTKzQ3Dxgf2wBk4iTNTAgxKgZbtp name="Para Ti .pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"paratipdf","now":"parati"}]
RESTAMP   1c_8FuLAzM3S7TECBb4e1o11oUdoN8tlK name="Adonai s_fatai (chant).pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"adonaisfataichantpdf","now":"adonaisfataichant"}]
RESTAMP   1cqxulkFHUjA0-w6tmUwK6t4TnPgLWbpx name="V'Shamru (Old Skool).pdf" ext=.pdf siblings=6 diff=[{"field":"normalizedName","was":"vshamruoldskoolpdf","now":"vshamruoldskool"}]
RESTAMP   1czN_ywRWm2bnjIrnNVg7ad4RyynM_GcR name="Mizmor Shiru Ladonai.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"mizmorshiruladonaipdf","now":"mizmorshiruladonai"}]
RESTAMP   1d-aXA4WzVjKYvCxAaVyezGgzRKlXs9y_ name="Mizmor Shiru Ladonai.mp3" ext=.mp3 siblings=2 diff=[{"field":"normalizedName","was":"mizmorshiruladonaimp3","now":"mizmorshiruladonai"}]
RESTAMP   1dAtZlJQ_3xbvfPLTG0F31Tbntid7d01W name="Avinu Malkeinu_traditional_Em_Alto.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"avinumalkeinutraditionalemaltomp3","now":"avinumalkeinutraditionalemalto"}]
RESTAMP   1dS-0aYsqxyxS5DIqs4iP521Obwgh7yLL name="Barechu_trad_Choir_C.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"barechutradchoircpdf","now":"barechutradchoirc"}]
RESTAMP   1ds1Ql2M3Fb9LRX-k8tGxbixPHZ756WE0 name="Ahava raba.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"ahavarabapdf","now":"ahavaraba"}]
RESTAMP   1dxdNC33CZDbruEYFwsyV44a4sWR0nx8x name="Barechu_trad_Tenor.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"barechutradtenormp3","now":"barechutradtenor"}]
RESTAMP   1e36kWrER7lDRLjCe1n_YGXlGKq15CMz2 name="Niggun - Full Score.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"niggunfullscorepdf","now":"niggunfullscore"}]
RESTAMP   1eBRJoo2uNWzEG-Hu4kejU0GRPzVQdd1V name="C-Saw Niggun Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"csawniggunscorepdf","now":"csawniggunscore"}]
RESTAMP   1ecPTYaPCPkHuqdZrPKFLVCQWgeCXPus6 name="Eitz Chayim (Old Skool).pdf" ext=.pdf siblings=6 diff=[{"field":"normalizedName","was":"eitzchayimoldskoolpdf","now":"eitzchayimoldskool"}]
RESTAMP   1edX7GlHavLu4fvYHkSg0HQ_ftYhfOMuK name="Benediction - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"benedictionfullscorepdf","now":"benedictionfullscore"}]
RESTAMP   1etxl5D1liZFHOAGfsReSt0gNtWXUpD_f name="Avinu Malkeinu_traditional_Em_Tenor.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"avinumalkeinutraditionalemtenormp3","now":"avinumalkeinutraditionalemtenor"}]
RESTAMP   1eyarxSuTHi7r-LedbgJ7jxG5cL4f8ukb name="Ma Tovu (CRC) 2.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"matovucrc2pdf","now":"matovucrc2"}]
RESTAMP   1fDW83DxtZgoTEVABabdxi7lzopNx-Hnx name="Shalom alechem (Goldfarb).pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"shalomalechemgoldfarbpdf","now":"shalomalechemgoldfarb"}]
RESTAMP   1g-Czee2Cm5I_k4qtDQ86M3t7-9c3pHnW name="Kedusha in Am (Alto).mp3" ext=.mp3 siblings=3 diff=[{"field":"normalizedName","was":"kedushainamaltomp3","now":"kedushainamalto"}]
RESTAMP   1g1cnvJjQwoS9sudXMsEv-Psx7IiPjkAJ name="Unetaneh_Tokef_Alto.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"unetanehtokefaltomp3","now":"unetanehtokefalto"}]
RESTAMP   1gey19JRRH6b-sPmeeR2_vbP6conu0ZK_ name="Lecha Dodi > Erev Shel Shoshamim : yasmin U'smol.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"lechadodierevshelshoshamimyasminusmolmp3","now":"lechadodierevshelshoshamimyasminusmol"}]
RESTAMP   1gyFFxL0k_Gzmo0-y9vi6ieT1j0vtOznF name="Ve_Imru Amen Choir.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"veimruamenchoirpdf","now":"veimruamenchoir"}]
RESTAMP   1h03XAsuq2FWWn_ZHRHvtQz1ZHfgZSi23 name="May The Memory Full Choir.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"maythememoryfullchoirmp3","now":"maythememoryfullchoir"}]
RESTAMP   1h2-nbJYTO7fVioa6uFwUwpyzH1d1bVce name="Mi chamocha (Moshav) morning.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"michamochamoshavmorningpdf","now":"michamochamoshavmorning"}]
RESTAMP   1hBW82D0waHKgB4DA53rCcd4WGV5u9LQw name="Ve_Imru Amen-Alto.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"veimruamenaltomp3","now":"veimruamenalto"}]
RESTAMP   1hkeXYm-kJMBbhHKAnGWWr5AWAF54X-o- name="Ma_navu_alei.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"manavualeipdf","now":"manavualei"}]
RESTAMP   1i3jy2Co3gNHsnzDXyEvrLpE249lD-KhS name="Bar'chu Walkdown.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"barchuwalkdownpdf","now":"barchuwalkdown"}]
RESTAMP   1iZJWnsukROkqmZ_uSnDFl1Z5dsRcgWDG name="May The Memory Soprano.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"maythememorysopranomp3","now":"maythememorysoprano"}]
RESTAMP   1ioTLwHfdaDXQu7z2aHwOBhqqYplcWkhI name="Lecha Dodi Erev Shel Shoshanim.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"lechadodierevshelshoshanimpdf","now":"lechadodierevshelshoshanim"}]
RESTAMP   1j0vPyAIniwYKOh3mdo7Tly4WwugWuKLw name="Avodah.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"avodahpdf","now":"avodah"}]
RESTAMP   1j9UHSajBGbP_YLqrHygy6Tv3PkvSD_tu name="Berosh Hashanah Yikateivun - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"beroshhashanahyikateivunfullscorepdf","now":"beroshhashanahyikateivunfullscore"}]
RESTAMP   1jQoHlG412NCbvMhk8yJbR8RKBPm0Mi4r name="Pitchu_Li.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"pitchulipdf","now":"pitchuli"}]
RESTAMP   1jgs72zwhfEvqsqeeCFMw8Th7Zsk0mVJj name="Lechu Goldman.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"lechugoldmanpdf","now":"lechugoldman"}]
RESTAMP   1jiX9o2PFj6fGb-qDC5Uw5EtOTOnydzWh name="Kedusha Em.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"kedushaempdf","now":"kedushaem"}]
RESTAMP   1k9hNIPVwvf4kf_WdYj7RlfJVbi5ElgIT name="The Great Aleinu (Lewandowski) Choir.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"thegreataleinulewandowskichoirpdf","now":"thegreataleinulewandowskichoir"}]
RESTAMP   1lhfSuwVN0-QmiaXm-nVQBlgIOX3bGkby name="Psukei d_zimrah.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"psukeidzimrahpdf","now":"psukeidzimrah"}]
RESTAMP   1ljIZkOUyUrFE3Djvv1j0-WnWcziorwyV name="L'chai Olamim - Full Score (1).pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"lchaiolamimfullscore1pdf","now":"lchaiolamimfullscore1"}]
RESTAMP   1m9IrT8SHyVU9nM5jbYXVMu75EG0Mo1a4 name="Esa Einai - Full Score.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"esaeinaifullscorepdf","now":"esaeinaifullscore"}]
RESTAMP   1mFyejfhYBYxLacZWcCuPgBpI006BjqV7 name="dodi li (sher).png" ext=.png siblings=6 diff=[{"field":"normalizedName","was":"dodilisherpng","now":"dodilisher"}]
RESTAMP   1mKr3bKOxholt8isagwFgD8lglX2YykIa name="Aleinu Shur melody (high voice).mp3" ext=.mp3 siblings=2 diff=[{"field":"normalizedName","was":"aleinushurmelodyhighvoicemp3","now":"aleinushurmelodyhighvoice"}]
RESTAMP   1monkKpBnbwh6YO6FAKBIQmD4vGqzbyIZ name="The Great Aleinu (Tenor).mp3" ext=.mp3 siblings=4 diff=[{"field":"normalizedName","was":"thegreataleinutenormp3","now":"thegreataleinutenor"}]
RESTAMP   1n8ur933csmrxPJYKZn2cFtFNwRac7PWZ name="Avinu Shebashamayim.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"avinushebashamayimpdf","now":"avinushebashamayim"}]
RESTAMP   1nAEsEgzHIU3T9Ym9kJpBxJylWWqa_vnK name="Barechu_trad_Alto.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"barechutradaltomp3","now":"barechutradalto"}]
RESTAMP   1nM6XI_TvFX85mZe3el19-g6TYXZ5KwtE name="Shalom Rav.pdf" ext=.pdf siblings=6 diff=[{"field":"normalizedName","was":"shalomravpdf","now":"shalomrav"}]
RESTAMP   1nmHWbmh67h4YF8QVTz8hofgrP-4WTL3a name="Veshameru - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"veshamerufullscorepdf","now":"veshamerufullscore"}]
RESTAMP   1oOys8D12_uDOG_2vcssAq8k5PLf4ZhBQ name="Mi chamocha (Moshav) morning.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"michamochamoshavmorningpdf","now":"michamochamoshavmorning"}]
RESTAMP   1odYJKS1JLzDVVVbuHRV4oIw-gAAVDqFT name="Ve_Imru Amen-Soprano.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"veimruamensopranomp3","now":"veimruamensoprano"}]
RESTAMP   1orCw2GbmC7QzDFQnNeK1hyA83Kh9B6XR name="Oseh shalom (camp).pdf" ext=.pdf siblings=12 diff=[{"field":"normalizedName","was":"osehshalomcamppdf","now":"osehshalomcamp"}]
RESTAMP   1p32ui1nyleLqmLU0On2pkOQSUlgJRUEE name="Yedid Nefesh.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"yedidnefeshpdf","now":"yedidnefesh"}]
RESTAMP   1pFGvjKzoeCIj6CJuk6vFkYkUbV4I5zam name="May The Memory Alto.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"maythememoryaltomp3","now":"maythememoryalto"}]
RESTAMP   1pToiRfD44ioU26hX8u8c3eayNYc6KOMb name="Mi Chamocha Ana B'Koach.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"michamochaanabkoachpdf","now":"michamochaanabkoach"}]
RESTAMP   1pu2JsvkgVnzmQ4CJySUd7PSm7F0yEd_x name="Mizmor leDavid.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"mizmorledavidpdf","now":"mizmorledavid"}]
RESTAMP   1q8kGn48kh9CXdJPmm4i6g_wx67Zl8GHB name="Avodah Ritzei - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"avodahritzeifullscorepdf","now":"avodahritzeifullscore"}]
RESTAMP   1qAWeiH9_0eeXaseL0e-dMxDDwpBvO6xx name="Barechu_trad_Cantor + Choir.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"barechutradcantorchoirmp3","now":"barechutradcantorchoir"}]
RESTAMP   1qHPm7jPm6uqwBzm5MMy3ypdQZwzmAh4k name="Achot ketana.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"achotketanapdf","now":"achotketana"}]
RESTAMP   1qTDacSD6J12oeEMg22KueDQgwMm8EeVJ name="Unetaneh_Tokef_Tenor.mp3" ext=.mp3 siblings=1 diff=[{"field":"normalizedName","was":"unetanehtokeftenormp3","now":"unetanehtokeftenor"}]
RESTAMP   1qdX4_IHvHKX5sKfaHRo6sU4vymTmE12d name="Barchu - Full Score.pdf" ext=.pdf siblings=8 diff=[{"field":"normalizedName","was":"barchufullscorepdf","now":"barchufullscore"}]
RESTAMP   1qlfMKLD6qrr98JUmoeBJHRE5I0-FsIRp name="Sim Shalom.mp3" ext=.mp3 siblings=9 diff=[{"field":"normalizedName","was":"simshalommp3","now":"simshalom"}]
RESTAMP   1r2GLfKEj0PZSPn0XbPO9sXfmzhJfcRTu name="V_shamru_(trad).pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"vshamrutradpdf","now":"vshamrutrad"}]
RESTAMP   1r2V2tJnZauBVhuiDC2zjLLb3iyhAw8Nj name="Mi shebeirach.pdf" ext=.pdf siblings=9 diff=[{"field":"normalizedName","was":"mishebeirachpdf","now":"mishebeirach"}]
RESTAMP   1r6EerKdaIfJmaS4kdwLNA5rWeSnF56uk name="Avinu Malkeinu_trad_Choir_Em.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"avinumalkeinutradchoirempdf","now":"avinumalkeinutradchoirem"}]
RESTAMP   1rmnciu0PVh2pL6GQkuJBasmEZzHgK5b4 name="Bar'chu Walkdown.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"barchuwalkdownpdf","now":"barchuwalkdown"}]
RESTAMP   1rmxBzOdjhutYWB_HGxuCJnBR8ieSu--_ name="Ve'al kulam - Full Score.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"vealkulamfullscorepdf","now":"vealkulamfullscore"}]
RESTAMP   1sNPYY73-mI4XBfASJBoHaTwxQH3IHr50 name="Eitz chayim - Weisenberg.pdf" ext=.pdf siblings=6 diff=[{"field":"normalizedName","was":"eitzchayimweisenbergpdf","now":"eitzchayimweisenberg"}]
RESTAMP   1sRzRHytARhFFrlAqJUtDDH25YhuZZ792 name="Yotzeir or - Klepper.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"yotzeirorklepperpdf","now":"yotzeirorklepper"}]
RESTAMP   1sv7fGYEciwW6XbS10f3XKOE31iytS9hB name="Refa Tziri.pdf" ext=.pdf siblings=3 diff=[{"field":"normalizedName","was":"refatziripdf","now":"refatziri"}]
RESTAMP   1t120h-tSRphOOwemf0tu5_j2j58ErazM name="Unetaneh_Tokef 4 parts.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"unetanehtokef4partspdf","now":"unetanehtokef4parts"}]
RESTAMP   1t7fPtGbxIVUUaskwynvKjMYactKDbvGq name="Modeh ani - Klepper.pdf" ext=.pdf siblings=4 diff=[{"field":"normalizedName","was":"modehaniklepperpdf","now":"modehaniklepper"}]
RESTAMP   1tIet97g6zgIt-uCu-HrBRcj1tmXj_6ep name="B'sefer chayim.pdf" ext=.pdf siblings=4 diff=[{"field":"normalizedName","was":"bseferchayimpdf","now":"bseferchayim"}]
RESTAMP   1tLxE6aG8TOuLAtv3DCcuPKSRQUa_Nz7_ name="Kedusha in Am SAB with solo.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"kedushainamsabwithsolopdf","now":"kedushainamsabwithsolo"}]
RESTAMP   1tRHJFJSq99c1SuWZBOJCjbLyFHhIPYWO name="The Great Aleinu (Soprano).mp3" ext=.mp3 siblings=4 diff=[{"field":"normalizedName","was":"thegreataleinusopranomp3","now":"thegreataleinusoprano"}]
RESTAMP   1tYtW5qo5iOuytY9GflbwCQjWerjaov4b name="Avinu Malkeinu Janowski D minor (Soprano).mp3" ext=.mp3 siblings=4 diff=[{"field":"normalizedName","was":"avinumalkeinujanowskidminorsopranomp3","now":"avinumalkeinujanowskidminorsoprano"}]
RESTAMP   1u0I8PCz1MQ_RLCN-6Kw0-JlF0R0Nm40R name="Eil Malei Rachamim.pdf" ext=.pdf siblings=1 diff=[{"field":"normalizedName","was":"eilmaleirachamimpdf","now":"eilmaleirachamim"}]
RESTAMP   1u2g0w4OLjbL5JfjACyL_3kDzUZpaGjng name="Oseh shalom - Nava tehila.pdf" ext=.pdf siblings=12 diff=[{"field":"normalizedName","was":"osehshalomnavatehilapdf","now":"osehshalomnavatehila"}]
RESTAMP   1ut9fS0F6yHsKvgaAzkNXqDSshHjjesN- name="Mi Shebeirach - Full Score.pdf" ext=.pdf siblings=9 diff=[{"field":"normalizedName","was":"mishebeirachfullscorepdf","now":"mishebeirachfullscore"}]
RESTAMP   1v1aFYuQ57HHoILQWcT_rtv3zhMWq2IR9 name="Barechu_trad_Choir_C.pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"barechutradchoircpdf","now":"barechutradchoirc"}]
RESTAMP   1v6a8TfMdNjaz-HzGPnVmOB-BI3u0q_zz name="V_shamru_(trad).pdf" ext=.pdf siblings=2 diff=[{"field":"normalizedName","was":"vshamrutradpdf","now":"vshamrutrad"}]
